,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L2_S28_F3255,0.08394031971693039,0.09480646252632141,0.09488298743963242,67.0,9583.0,9516.0,0.06890702247619629,0.07270991802215576,0.07273399829864502,0.0689999982714653,0.07999999821186066,0.08100000023841858
L2_S28_F3259,0.2194328010082245,0.17446239292621613,0.17414575815200806,67.0,9583.0,9516.0,0.08819764107465744,0.09620983898639679,0.09619250893592834,0.25,0.18299999833106995,0.18299999833106995
L2_S28_F3263,0.03600000962615013,0.06683938950300217,0.06705645471811295,67.0,9583.0,9516.0,1.1260218535369404e-08,0.16152170300483704,0.16206754744052887,0.035999998450279236,0.035999998450279236,0.035999998450279236
L2_S28_F3292,0.05443282052874565,0.05409768223762512,0.054095301777124405,67.0,9583.0,9516.0,0.10192633420228958,0.048708073794841766,0.04813637584447861,0.04399999976158142,0.04600000008940697,0.04600000008940697
L2_S28_F3299,0.0972985029220581,0.10591723024845123,0.10597789287567139,67.0,9583.0,9516.0,0.07013709843158722,0.08051371574401855,0.08058174699544907,0.07100000232458115,0.08900000154972076,0.08900000154972076
L2_S28_F3303,0.129985049366951,0.12645016610622406,0.12642525136470795,67.0,9583.0,9516.0,0.07941442728042603,0.0940881222486496,0.09418615698814392,0.11299999803304672,0.10599999874830246,0.10599999874830246
L2_S28_F3307,0.08343283087015152,0.08279282599687576,0.08278831839561462,67.0,9583.0,9516.0,0.07973767071962357,0.07958266884088516,0.0795857161283493,0.04399999976158142,0.04800000041723251,0.04899999871850014
L2_S28_F3311,0.06285072863101959,0.07257553189992905,0.07264409959316254,67.0,9583.0,9516.0,0.1484842449426651,0.17278185486793518,0.17294764518737793,0.03700000047683716,0.03700000047683716,0.03700000047683716
L3_S29_F3315,0.15242715179920197,0.15171976387500763,0.15171469748020172,6546.0,1119629.0,1113083.0,0.09357117861509323,0.09179113060235977,0.09178099036216736,0.1469999998807907,0.1469999998807907,0.1469999998807907
L3_S29_F3318,0.10559476166963577,0.10398461669683456,0.10397690534591675,6546.0,1119629.0,1113083.0,0.06894003599882126,0.06911284476518631,0.06911581754684448,0.09700000286102295,0.0820000022649765,0.0820000022649765
L3_S29_F3321,0.14610588550567627,0.14026328921318054,0.14022642374038696,6546.0,1119629.0,1113083.0,0.09716769307851791,0.09591575711965561,0.09584882110357285,0.1469999998807907,0.12700000405311584,0.12700000405311584
L3_S29_F3324,0.13477694988250732,0.13600805401802063,0.13601958751678467,6546.0,1119629.0,1113083.0,0.08884283155202866,0.08881343901157379,0.08880964666604996,0.13099999725818634,0.13099999725818634,0.13099999725818634
L3_S29_F3327,0.06901829689741135,0.0674816370010376,0.06747294217348099,6546.0,1119629.0,1113083.0,0.05936306342482567,0.05585651472210884,0.05583854019641876,0.05700000002980232,0.05700000002980232,0.05700000002980232
L3_S29_F3330,0.05900620296597481,0.05823441967368126,0.05823004990816116,6546.0,1119629.0,1113083.0,0.0501667782664299,0.04828040301799774,0.048262711614370346,0.05000000074505806,0.05000000074505806,0.05000000074505806
L3_S29_F3333,0.0663374662399292,0.0654456615447998,0.06544093042612076,6546.0,1119629.0,1113083.0,0.05476836487650871,0.05481972545385361,0.05482206493616104,0.0560000017285347,0.05000000074505806,0.05000000074505806
L3_S29_F3336,0.06722428649663925,0.06699954718351364,0.06699642539024353,6546.0,1119629.0,1113083.0,0.054219529032707214,0.05438610538840294,0.0543893501162529,0.05299999937415123,0.05299999937415123,0.05299999937415123
L3_S29_F3339,0.10707052052021027,0.10003280639648438,0.0999910831451416,6546.0,1119629.0,1113083.0,0.07157144695520401,0.06870479136705399,0.06867758929729462,0.10499999672174454,0.09000000357627869,0.09000000357627869
L3_S29_F3342,0.10165033489465714,0.09713536500930786,0.09710857272148132,6546.0,1119629.0,1113083.0,0.0693884864449501,0.06706409901380539,0.06707164645195007,0.09200000017881393,0.08399999886751175,0.08399999886751175
L3_S29_F3345,0.10028208792209625,0.09701622277498245,0.09699707478284836,6546.0,1119629.0,1113083.0,0.07350534200668335,0.07224181294441223,0.07223396003246307,0.0860000029206276,0.0860000029206276,0.0860000029206276
L3_S29_F3348,0.10498589277267456,0.09858597815036774,0.0985482782125473,6546.0,1119629.0,1113083.0,0.07696451991796494,0.07296599447727203,0.07295352220535278,0.08900000154972076,0.08500000089406967,0.08500000089406967
L3_S29_F3351,0.1411629021167755,0.13466782867908478,0.1346360296010971,6546.0,1119629.0,1113083.0,0.07777181267738342,0.07129686325788498,0.07128337770700455,0.14300000667572021,0.13699999451637268,0.13699999451637268
L3_S29_F3354,0.13132305443286896,0.13254638016223907,0.13255074620246887,6546.0,1119629.0,1113083.0,0.07989071309566498,0.08131139725446701,0.08132056146860123,0.13699999451637268,0.13699999451637268,0.13699999451637268
L3_S29_F3357,0.06594689935445786,0.0703241303563118,0.07035518437623978,6546.0,1119629.0,1113083.0,0.05841154232621193,0.06743524223566055,0.06747955828905106,0.05000000074505806,0.05000000074505806,0.05000000074505806
L3_S29_F3360,0.15067072212696075,0.15076538920402527,0.15078553557395935,6546.0,1119629.0,1113083.0,0.05188347399234772,0.05175198242068291,0.05175041779875755,0.11500000208616257,0.11500000208616257,0.11500000208616257
L3_S29_F3367,0.13477694988250732,0.13600805401802063,0.13601958751678467,6546.0,1119629.0,1113083.0,0.08884283155202866,0.08881343901157379,0.08880964666604996,0.13099999725818634,0.13099999725818634,0.13099999725818634
L3_S29_F3370,0.06722428649663925,0.06699954718351364,0.06699642539024353,6546.0,1119629.0,1113083.0,0.054219529032707214,0.05438610538840294,0.0543893501162529,0.05299999937415123,0.05299999937415123,0.05299999937415123
L3_S29_F3373,0.17125865817070007,0.16730299592018127,0.16727539896965027,6546.0,1119629.0,1113083.0,0.10760358721017838,0.10505164414644241,0.10504792630672455,0.15700000524520874,0.15000000596046448,0.15000000596046448
L3_S29_F3376,0.06442050635814667,0.06389331072568893,0.06389044225215912,6546.0,1119629.0,1113083.0,0.054661042988300323,0.05464868247509003,0.0546499527990818,0.04899999871850014,0.04899999871850014,0.04899999871850014
L3_S29_F3379,0.20443838834762573,0.20303577184677124,0.2030264139175415,6546.0,1119629.0,1113083.0,0.11980849504470825,0.11536987870931625,0.11532843858003616,0.19499999284744263,0.19499999284744263,0.19499999284744263
L3_S29_F3382,0.06584706157445908,0.06581053882837296,0.06581082195043564,6546.0,1119629.0,1113083.0,0.05347704514861107,0.05352243036031723,0.0535232312977314,0.05400000140070915,0.05400000140070915,0.05400000140070915
L3_S29_F3385,0.14610588550567627,0.14026328921318054,0.14022642374038696,6546.0,1119629.0,1113083.0,0.09716769307851791,0.09591575711965561,0.09584882110357285,0.1469999998807907,0.12700000405311584,0.12700000405311584
L3_S29_F3388,0.0663374662399292,0.0654456615447998,0.06544093042612076,6546.0,1119629.0,1113083.0,0.05476836487650871,0.05481972545385361,0.05482206493616104,0.0560000017285347,0.05000000074505806,0.05000000074505806
L3_S29_F3395,0.10498589277267456,0.09858597815036774,0.0985482782125473,6546.0,1119629.0,1113083.0,0.07696451991796494,0.07296599447727203,0.07295352220535278,0.08900000154972076,0.08500000089406967,0.08500000089406967
L3_S29_F3398,0.15067072212696075,0.15076538920402527,0.15078553557395935,6546.0,1119629.0,1113083.0,0.05188347399234772,0.05175198242068291,0.05175041779875755,0.11500000208616257,0.11500000208616257,0.11500000208616257
L3_S29_F3401,0.10028208792209625,0.09701622277498245,0.09699707478284836,6546.0,1119629.0,1113083.0,0.07350534200668335,0.07224181294441223,0.07223396003246307,0.0860000029206276,0.0860000029206276,0.0860000029206276
L3_S29_F3404,0.06594689935445786,0.0703241303563118,0.07035518437623978,6546.0,1119629.0,1113083.0,0.05841154232621193,0.06743524223566055,0.06747955828905106,0.05000000074505806,0.05000000074505806,0.05000000074505806
L3_S29_F3407,0.09347093850374222,0.12185904383659363,0.12202733010053635,6546.0,1119629.0,1113083.0,0.13940267264842987,0.18043489754199982,0.1805950105190277,0.05700000002980232,0.06300000101327896,0.06300000101327896
L3_S29_F3412,0.09347093850374222,0.12185904383659363,0.12202733010053635,6546.0,1119629.0,1113083.0,0.13940267264842987,0.18043489754199982,0.1805950105190277,0.05700000002980232,0.06300000101327896,0.06300000101327896
L3_S29_F3421,0.10559476166963577,0.10398461669683456,0.10397690534591675,6546.0,1119629.0,1113083.0,0.06894003599882126,0.06911284476518631,0.06911581754684448,0.09700000286102295,0.0820000022649765,0.0820000022649765
L3_S29_F3424,0.05900620296597481,0.05823441967368126,0.05823004990816116,6546.0,1119629.0,1113083.0,0.0501667782664299,0.04828040301799774,0.048262711614370346,0.05000000074505806,0.05000000074505806,0.05000000074505806
L3_S29_F3427,0.09064391255378723,0.09086176007986069,0.09086091816425323,6546.0,1119629.0,1113083.0,0.10458338260650635,0.1041928231716156,0.10419260710477829,0.061000000685453415,0.07100000232458115,0.07100000232458115
L3_S29_F3430,0.06986025720834732,0.06832633912563324,0.0683184340596199,6546.0,1119629.0,1113083.0,0.060296885669231415,0.05675510689616203,0.05673304200172424,0.057999998331069946,0.057999998331069946,0.057999998331069946
L3_S29_F3433,0.04665742814540863,0.04724305495619774,0.047244150191545486,6546.0,1119629.0,1113083.0,0.08217814564704895,0.08217226713895798,0.08217374235391617,0.03500000014901161,0.03500000014901161,0.03500000014901161
L3_S29_F3436,0.05900854989886284,0.05822695419192314,0.058222655206918716,6546.0,1119629.0,1113083.0,0.050202563405036926,0.04822051525115967,0.04820941016077995,0.04899999871850014,0.04899999871850014,0.04899999871850014
L3_S29_F3439,0.15242715179920197,0.15171976387500763,0.15171469748020172,6546.0,1119629.0,1113083.0,0.09357117861509323,0.09179113060235977,0.09178099036216736,0.1469999998807907,0.1469999998807907,0.1469999998807907
L3_S29_F3442,0.06901829689741135,0.0674816370010376,0.06747294217348099,6546.0,1119629.0,1113083.0,0.05936306342482567,0.05585651472210884,0.05583854019641876,0.05700000002980232,0.05700000002980232,0.05700000002980232
L3_S29_F3449,0.10165033489465714,0.09713536500930786,0.09710857272148132,6546.0,1119629.0,1113083.0,0.0693884864449501,0.06706409901380539,0.06707164645195007,0.09200000017881393,0.08399999886751175,0.08399999886751175
L3_S29_F3452,0.13132305443286896,0.13254638016223907,0.13255074620246887,6546.0,1119629.0,1113083.0,0.07989071309566498,0.08131139725446701,0.08132056146860123,0.13699999451637268,0.13699999451637268,0.13699999451637268
L3_S29_F3455,0.10707052052021027,0.10003280639648438,0.0999910831451416,6546.0,1119629.0,1113083.0,0.07157144695520401,0.06870479136705399,0.06867758929729462,0.10499999672174454,0.09000000357627869,0.09000000357627869
L3_S29_F3458,0.1411629021167755,0.13466782867908478,0.1346360296010971,6546.0,1119629.0,1113083.0,0.07777181267738342,0.07129686325788498,0.07128337770700455,0.14300000667572021,0.13699999451637268,0.13699999451637268
L3_S29_F3461,0.10826393961906433,0.09213603287935257,0.0920482724905014,6546.0,1119629.0,1113083.0,0.1310289204120636,0.12128009647130966,0.12125948816537857,0.03999999910593033,0.03999999910593033,0.03999999910593033
L3_S29_F3464,0.5040054321289062,0.49906185269355774,0.4990255534648895,6546.0,1119629.0,1113083.0,0.01959684118628502,0.01996736228466034,0.019965460523962975,0.5199999809265137,0.47999998927116394,0.47999998927116394
L3_S29_F3467,0.10826393961906433,0.09213603287935257,0.0920482724905014,6546.0,1119629.0,1113083.0,0.1310289204120636,0.12128009647130966,0.12125948816537857,0.03999999910593033,0.03999999910593033,0.03999999910593033
L3_S29_F3470,0.5040054321289062,0.49906185269355774,0.4990255534648895,6546.0,1119629.0,1113083.0,0.01959684118628502,0.01996736228466034,0.019965460523962975,0.5199999809265137,0.47999998927116394,0.47999998927116394
L3_S29_F3473,0.0232703797519207,0.023350724950432777,0.02335028536617756,6295.0,1069324.0,1063029.0,0.01804603822529316,0.01793464832007885,0.017933715134859085,0.019999999552965164,0.019999999552965164,0.019999999552965164
L3_S29_F3476,0.016276299953460693,0.016891729086637497,0.016892949119210243,6295.0,1069324.0,1063029.0,0.011609802022576332,0.011597665026783943,0.011597486212849617,0.013000000268220901,0.017000000923871994,0.017000000923871994
L3_S29_F3479,0.048145826905965805,0.05187731981277466,0.05190074071288109,6295.0,1069324.0,1063029.0,0.03632912412285805,0.03623448312282562,0.036231543868780136,0.039000000804662704,0.04699999839067459,0.04699999839067459
L3_S29_F3482,0.00013259924890007824,0.00010351141099818051,0.0001033406806527637,6546.0,1119629.0,1113083.0,0.002294105477631092,0.0015337680233642459,0.0015282038366422057,0.0,0.0,0.0
L3_S29_F3485,1.2679498468060046e-05,6.430670509871561e-06,6.393922376446426e-06,6546.0,1119629.0,1113083.0,0.0004415117437019944,0.0007261384162120521,0.0007274840027093887,0.0,0.0,0.0
L3_S29_F3488,9.333938214695081e-05,4.0178540075430647e-05,3.9865928556537256e-05,6546.0,1119629.0,1113083.0,0.0023860102519392967,0.0013995561748743057,0.0013916996540501714,0.0,0.0,0.0
L3_S29_F3491,4.949586946167983e-05,2.8516196834971197e-05,2.839281842170749e-05,6546.0,1119629.0,1113083.0,0.003021913580596447,0.0024863698054105043,0.002482882235199213,0.0,0.0,0.0
L3_S30_F3494,0.006398215889930725,0.006331529468297958,0.006331467069685459,6551.0,1119805.0,1113254.0,0.0060720425099134445,0.0060290140099823475,0.006028871983289719,0.004999999888241291,0.004999999888241291,0.004999999888241291
L3_S30_F3499,0.006398215889930725,0.006331521086394787,0.006331458222121,6551.0,1119802.0,1113251.0,0.0060720425099134445,0.006029018200933933,0.006028876174241304,0.004999999888241291,0.004999999888241291,0.004999999888241291
L3_S30_F3504,0.0026594519149512053,0.0026667616330087185,0.0026670724619179964,6551.0,1119569.0,1113018.0,0.0019919141195714474,0.002252687234431505,0.0022540998179465532,0.003000000026077032,0.003000000026077032,0.003000000026077032
L3_S30_F3509,0.0016801967285573483,0.0016612268518656492,0.0016611781902611256,6551.0,1119569.0,1113018.0,0.0011934464564546943,0.0015254906611517072,0.0015272118616849184,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
L3_S30_F3514,0.06415928900241852,0.0659060850739479,0.065914586186409,6551.0,1119569.0,1113018.0,0.04937979578971863,0.05115063115954399,0.05115708336234093,0.0560000017285347,0.0560000017285347,0.0560000017285347
L3_S30_F3519,0.09220186620950699,0.0935838371515274,0.09358979761600494,6551.0,1119569.0,1113018.0,0.06728126108646393,0.06843272596597672,0.06843844801187515,0.07199999690055847,0.0860000029206276,0.0860000029206276
L3_S30_F3524,0.004394111689180136,0.004359925631433725,0.004360266495496035,6551.0,1119569.0,1113018.0,0.0028483013156801462,0.002867666771635413,0.0028677985537797213,0.004000000189989805,0.004000000189989805,0.004000000189989805
L3_S30_F3529,0.0026594519149512053,0.0026667616330087185,0.0026670724619179964,6551.0,1119569.0,1113018.0,0.0019919141195714474,0.002252687234431505,0.0022540998179465532,0.003000000026077032,0.003000000026077032,0.003000000026077032
L3_S30_F3534,0.09975779056549072,0.09997022151947021,0.09997263550758362,6551.0,1119569.0,1113018.0,0.0750768706202507,0.074419766664505,0.0744137316942215,0.08100000023841858,0.08100000023841858,0.08100000023841858
L3_S30_F3539,0.06415928900241852,0.0659060850739479,0.065914586186409,6551.0,1119569.0,1113018.0,0.04937979578971863,0.05115063115954399,0.05115708336234093,0.0560000017285347,0.0560000017285347,0.0560000017285347
L3_S30_F3544,0.011273255571722984,0.011077910661697388,0.01107764896005392,6551.0,1119569.0,1113018.0,0.009168707765638828,0.009093203581869602,0.00909317098557949,0.010999999940395355,0.010999999940395355,0.010999999940395355
L3_S30_F3549,0.004394111689180136,0.004359925631433725,0.004360266495496035,6551.0,1119569.0,1113018.0,0.0028483013156801462,0.002867666771635413,0.0028677985537797213,0.004000000189989805,0.004000000189989805,0.004000000189989805
L3_S30_F3554,0.09020189195871353,0.08847679942846298,0.08846678584814072,6551.0,1119569.0,1113018.0,0.07203882932662964,0.07036065310239792,0.070350781083107,0.07699999958276749,0.07400000095367432,0.07400000095367432
L3_S30_F3559,0.09975779056549072,0.09997022151947021,0.09997263550758362,6551.0,1119569.0,1113018.0,0.0750768706202507,0.074419766664505,0.0744137316942215,0.08100000023841858,0.08100000023841858,0.08100000023841858
L3_S30_F3564,0.0027675663586705923,0.002821620786562562,0.002822192618623376,4517.0,810256.0,805739.0,0.0019994359463453293,0.006831405218690634,0.00684890104457736,0.003000000026077032,0.003000000026077032,0.003000000026077032
L3_S30_F3569,0.06619659811258316,0.06778024137020111,0.0677867904305458,4517.0,810256.0,805739.0,0.05052212253212929,0.05141185224056244,0.05141685903072357,0.06499999761581421,0.06499999761581421,0.06499999761581421
L3_S30_F3574,0.10897979140281677,0.10180987417697906,0.10176941752433777,4517.0,810256.0,805739.0,0.06770419329404831,0.07050022482872009,0.07051532715559006,0.11900000274181366,0.1080000028014183,0.1080000028014183
L3_S30_F3579,0.10642575472593307,0.10390260070562363,0.10388827323913574,4517.0,810256.0,805739.0,0.07863771915435791,0.0806688442826271,0.08068080991506577,0.10400000214576721,0.07800000160932541,0.07800000160932541
L3_S30_F3584,0.004334505647420883,0.004411131143569946,0.004411601461470127,4517.0,810256.0,805739.0,0.002732912776991725,0.007014340255409479,0.007030943408608437,0.004000000189989805,0.004000000189989805,0.004000000189989805
L3_S30_F3589,0.09599042683839798,0.09458649903535843,0.09457898139953613,4517.0,810256.0,805739.0,0.07290943711996078,0.07157067954540253,0.07156580686569214,0.08500000089406967,0.08500000089406967,0.08500000089406967
L3_S30_F3594,0.0,4.6898756409063935e-05,4.716167313745245e-05,4517.0,810256.0,805739.0,0.0,0.006847989745438099,0.006867156829684973,0.0,0.0,0.0
L3_S30_F3599,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3604,0.03260817006230354,0.033441346138715744,0.033445507287979126,4517.0,810256.0,805739.0,0.025511570274829865,0.02684343047440052,0.026849476620554924,0.026000000536441803,0.026000000536441803,0.026000000536441803
L3_S30_F3609,0.06934274733066559,0.06895150989294052,0.06894959509372711,4517.0,810256.0,805739.0,0.06154454126954079,0.059848178178071976,0.05984663963317871,0.0560000017285347,0.0560000017285347,0.0560000017285347
L3_S30_F3614,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3619,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3624,0.005280237644910812,0.005263809580355883,0.005264331586658955,4517.0,810256.0,805739.0,0.002834709594026208,0.007060390431433916,0.0070769465528428555,0.004999999888241291,0.004999999888241291,0.004999999888241291
L3_S30_F3629,0.05889858677983284,0.05995182693004608,0.05995621159672737,4517.0,810256.0,805739.0,0.04931619018316269,0.04909289628267288,0.04908931627869606,0.04899999871850014,0.05000000074505806,0.05000000074505806
L3_S30_F3634,0.005334129557013512,0.005324592348188162,0.005325190257281065,4517.0,810256.0,805739.0,0.0033454238437116146,0.006943297106772661,0.0069582280702888966,0.004999999888241291,0.004999999888241291,0.004999999888241291
L3_S30_F3639,0.05841474607586861,0.058599092066287994,0.05859970301389694,4517.0,810256.0,805739.0,0.04949001222848892,0.04827697202563286,0.048270244151353836,0.04699999839067459,0.04899999871850014,0.04899999871850014
L3_S30_F3644,0.005633493885397911,0.00563128711655736,0.00563196511939168,4517.0,810256.0,805739.0,0.00331290764734149,0.007354217581450939,0.007370650302618742,0.006000000052154064,0.004999999888241291,0.004999999888241291
L3_S30_F3649,0.05840858444571495,0.058595895767211914,0.05859653279185295,4517.0,810256.0,805739.0,0.04948676377534866,0.04827277734875679,0.04826606437563896,0.04699999839067459,0.04899999871850014,0.04899999871850014
L3_S30_F3654,0.0,4.4430402340367436e-05,4.467948019737378e-05,4517.0,810256.0,805739.0,0.0,0.006665357854217291,0.006684013642370701,0.0,0.0,0.0
L3_S30_F3659,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3664,0.011084916070103645,0.011033523827791214,0.011034045368432999,4517.0,810256.0,805739.0,0.006875799037516117,0.009197033941745758,0.009208575822412968,0.012000000104308128,0.012000000104308128,0.012000000104308128
L3_S30_F3669,0.09018944948911667,0.08951082825660706,0.08950725942850113,4517.0,810256.0,805739.0,0.07268869131803513,0.0731540247797966,0.07315824925899506,0.07699999958276749,0.07599999755620956,0.07599999755620956
L3_S30_F3674,0.012336836196482182,0.012191686779260635,0.012191993184387684,4517.0,810256.0,805739.0,0.012133884243667126,0.013413979671895504,0.013421091251075268,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3679,0.0901692733168602,0.08951522409915924,0.08951189368963242,4517.0,810256.0,805739.0,0.07268071174621582,0.073155477643013,0.07315933704376221,0.07699999958276749,0.07599999755620956,0.07599999755620956
L3_S30_F3684,0.011765583418309689,0.011443795636296272,0.011442945338785648,4517.0,810256.0,805739.0,0.008675734512507915,0.010691462084650993,0.010701735503971577,0.010999999940395355,0.010999999940395355,0.010999999940395355
L3_S30_F3689,0.08661370724439621,0.08576373755931854,0.08575852960348129,4517.0,810256.0,805739.0,0.069016233086586,0.06932319700717926,0.06932418793439865,0.07400000095367432,0.0729999989271164,0.0729999989271164
L3_S30_F3694,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3699,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3704,0.11723865568637848,0.10745906084775925,0.10740561038255692,4517.0,810256.0,805739.0,0.08753466606140137,0.08410888910293579,0.08406396955251694,0.0949999988079071,0.08699999749660492,0.08699999749660492
L3_S30_F3709,0.006126793567091227,0.006224188953638077,0.006225100252777338,4517.0,810256.0,805739.0,0.007942461408674717,0.009778302162885666,0.009787719696760178,0.004000000189989805,0.004000000189989805,0.004000000189989805
L3_S30_F3714,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3719,0.0,4.319622530601919e-05,4.343838372733444e-05,4517.0,810256.0,805739.0,0.0,0.006572138983756304,0.006590532138943672,0.0,0.0,0.0
L3_S30_F3724,6.105936336098239e-06,1.6622770999674685e-05,1.6684653019183315e-05,6551.0,1119811.0,1113260.0,8.357636397704482e-05,0.0013019589241594076,0.0013057684991508722,0.0,0.0,0.0
L3_S30_F3729,2.747672169789439e-06,1.68778888109955e-06,1.6815515664347913e-06,6551.0,1119811.0,1113260.0,0.00014300711336545646,0.00013622829283121973,0.00013618757657241076,0.0,0.0,0.0
L3_S30_F3734,4.1367711673956364e-05,4.3814099626615644e-05,4.382851693662815e-05,6551.0,1119811.0,1113260.0,0.001127190887928009,0.001524965395219624,0.0015270026633515954,0.0,0.0,0.0
L3_S30_F3739,6.273850885918364e-05,4.6849298087181523e-05,4.6755802031839266e-05,6551.0,1119811.0,1113260.0,0.0025337045080959797,0.002850831253454089,0.002852596342563629,0.0,0.0,0.0
L3_S30_F3744,0.11740447580814362,0.12046496570110321,0.12048286199569702,6551.0,1119569.0,1113018.0,0.07730568945407867,0.08558067679405212,0.08562501519918442,0.11999999731779099,0.11699999868869781,0.11699999868869781
L3_S30_F3749,0.12932950258255005,0.12853610515594482,0.12853196263313293,6551.0,1119569.0,1113018.0,0.07392934709787369,0.07772674411535263,0.0777471512556076,0.1379999965429306,0.13500000536441803,0.13500000536441803
L3_S30_F3754,0.09449589997529984,0.0936073362827301,0.09360232204198837,6551.0,1119569.0,1113018.0,0.07074807584285736,0.06707725673913956,0.06705217063426971,0.08699999749660492,0.08900000154972076,0.08900000154972076
L3_S30_F3759,0.09008249640464783,0.09196548163890839,0.09197653084993362,6551.0,1119569.0,1113018.0,0.05979010462760925,0.0633610412478447,0.0633789673447609,0.08699999749660492,0.0860000029206276,0.0860000029206276
L3_S30_F3764,0.02960710972547531,0.024661077186465263,0.02463109977543354,6551.0,1119811.0,1113260.0,0.12616902589797974,0.10704933106899261,0.10693171620368958,0.013000000268220901,0.012000000104308128,0.012000000104308128
L3_S30_F3769,0.034506894648075104,0.03112046793103218,0.03110104613006115,6551.0,1119811.0,1113260.0,0.06374746561050415,0.05515072122216225,0.055097706615924835,0.02199999988079071,0.020999999716877937,0.020999999716877937
L3_S30_F3774,0.05760563910007477,0.05359026417136192,0.05356650799512863,6551.0,1119811.0,1113260.0,0.1004880964756012,0.08757717907428741,0.0875011533498764,0.039000000804662704,0.03799999877810478,0.03799999877810478
L3_S30_F3779,0.03024725429713726,0.025655372068285942,0.025624096393585205,6551.0,1119811.0,1113260.0,0.12846612930297852,0.10890598595142365,0.10878768563270569,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3784,0.025850284844636917,0.02425248734652996,0.02424004301428795,6551.0,1119811.0,1113260.0,0.043855346739292145,0.03826469928026199,0.038230471312999725,0.017000000923871994,0.017000000923871994,0.017000000923871994
L3_S30_F3789,0.03024725429713726,0.025655372068285942,0.025624096393585205,6551.0,1119811.0,1113260.0,0.12846612930297852,0.10890598595142365,0.10878768563270569,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3794,0.03272748738527298,0.03011973202228546,0.030104266479611397,6551.0,1119811.0,1113260.0,0.05699734017252922,0.049934495240449905,0.04989592358469963,0.02500000037252903,0.02500000037252903,0.02500000037252903
L3_S30_F3799,0.029544750228524208,0.024896256625652313,0.024867786094546318,6551.0,1119811.0,1113260.0,0.1268591433763504,0.10759270936250687,0.10747409611940384,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3804,0.056058164685964584,0.05145539715886116,0.051428165286779404,6551.0,1119811.0,1113260.0,0.07766968756914139,0.0681334137916565,0.06808555871248245,0.03799999877810478,0.035999998450279236,0.035999998450279236
L3_S30_F3809,0.04817268252372742,0.045679301023483276,0.045664362609386444,6551.0,1119811.0,1113260.0,0.09315843880176544,0.08078011870384216,0.0807018131017685,0.03099999949336052,0.03099999949336052,0.03099999949336052
L3_S30_F3814,0.03024725429713726,0.025655372068285942,0.025624096393585205,6551.0,1119811.0,1113260.0,0.12846612930297852,0.10890598595142365,0.10878768563270569,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3819,0.021267328411340714,0.020337482914328575,0.02032838948071003,6551.0,1119811.0,1113260.0,0.040226396173238754,0.03491215780377388,0.034889087080955505,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3824,0.03024725429713726,0.025655372068285942,0.025624096393585205,6551.0,1119811.0,1113260.0,0.12846612930297852,0.10890598595142365,0.10878768563270569,0.013000000268220901,0.013000000268220901,0.013000000268220901
L3_S30_F3829,0.04889781400561333,0.04287297651171684,0.04283684492111206,6551.0,1119811.0,1113260.0,0.06746822595596313,0.05742476508021355,0.05737590417265892,0.029999999329447746,0.029999999329447746,0.029999999329447746
L3_S31_F3834,0.0010094336466863751,0.000946946965996176,0.0009467776981182396,106.0,39003.0,38897.0,0.0017967974999919534,0.0072426083497703075,0.0072518764063715935,0.0,0.0,0.0
L3_S31_F3838,0.0,2.2767479094909504e-05,2.2829524823464453e-05,106.0,39003.0,38897.0,0.0,0.003179374849423766,0.0031837038695812225,0.0,0.0,0.0
L3_S31_F3842,0.035066068172454834,0.034043148159980774,0.03404038026928902,106.0,39003.0,38897.0,0.007392746862024069,0.015987467020750046,0.016004279255867004,0.03500000014901161,0.03400000184774399,0.03400000184774399
